,stock_id,dt,open,high,low,close,volume,id,symbol,name,exchange
2424,24641,2020-12-03 15:45:00,366.445,367.18,365.51,366.69,647279,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2425,24641,2020-12-03 15:30:00,368.06,368.11,365.67,366.49,377106,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2426,24641,2020-12-03 15:15:00,367.9,368.19,367.79,368.04,101056,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2427,24641,2020-12-03 15:00:00,367.55,367.9,367.31,367.9,82774,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2428,24641,2020-12-03 14:45:00,367.25,367.63,367.23,367.58,91798,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2429,24641,2020-12-03 14:30:00,367.01,367.39,366.97,367.27,2163448,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2430,24641,2020-12-03 14:15:00,366.94,367.08,366.79,367.03,37352,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2431,24641,2020-12-03 14:00:00,366.51,367.075,366.471,366.93,75700,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2432,24641,2020-12-03 13:45:00,366.8,366.97,366.4,366.51,110008,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2433,24641,2020-12-03 13:30:00,367.17,367.18,366.79,366.86,44532,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2434,24641,2020-12-03 13:15:00,367.21,367.259,366.9,367.175,28837,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2435,24641,2020-12-03 13:00:00,367.43,367.49,366.995,367.15,46713,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2436,24641,2020-12-03 12:45:00,367.33,367.46,367.1,367.45,34718,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2437,24641,2020-12-03 12:30:00,367.3,367.64,367.21,367.34,39374,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2438,24641,2020-12-03 12:15:00,367.31,367.45,367.05,367.36,1428752,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2439,24641,2020-12-03 12:00:00,367.62,367.88,367.24,367.298,86184,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2440,24641,2020-12-03 11:45:00,367.71,367.71,367.45,367.645,27603,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2441,24641,2020-12-03 11:30:00,367.69,367.86,367.65,367.705,40325,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2442,24641,2020-12-03 11:15:00,367.18,367.75,367.18,367.7,49871,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2443,24641,2020-12-03 11:00:00,367.56,367.665,366.92,367.19,262243,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2444,24641,2020-12-03 10:45:00,367.85,367.94,367.47,367.5,55754,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2445,24641,2020-12-03 10:30:00,367.58,367.98,367.57,367.86,70792,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2446,24641,2020-12-03 10:15:00,367.48,367.96,367.45,367.55,108581,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2447,24641,2020-12-03 10:00:00,366.96,367.63,366.96,367.47,85458,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2448,24641,2020-12-03 09:45:00,367.05,367.11,366.8,366.96,70615,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2449,24641,2020-12-03 09:30:00,366.69,367.278,366.69,367.02,151002,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2450,24641,2020-12-03 09:15:00,366.83,366.83,366.83,366.83,300,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2451,24641,2020-12-03 09:00:00,366.72,366.86,366.7,366.86,3846,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2452,24641,2020-12-03 08:45:00,366.56,366.56,366.56,366.56,1100,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2453,24641,2020-12-03 08:30:00,366.84,366.92,366.5,366.5,25870,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2454,24641,2020-12-03 08:15:00,366.778,366.85,366.74,366.74,809,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2455,24641,2020-12-03 08:00:00,366.83,366.87,366.74800000000005,366.85,2300,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2456,24641,2020-12-03 07:15:00,366.64,366.67,366.41,366.41,2300,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2457,24641,2020-12-03 07:00:00,366.64,366.95,366.6,366.6,11800,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2458,24641,2020-12-02 18:15:00,366.94,366.94,366.77,366.81,2084,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2459,24641,2020-12-02 18:00:00,367.25,367.25,366.94,366.94,1752,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2460,24641,2020-12-02 16:45:00,367.04,367.05,366.93,366.93,4000,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2461,24641,2020-12-02 16:30:00,366.93,367.1,366.93,367.06,3620,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2462,24641,2020-12-02 16:15:00,366.94,366.94,366.86,366.86,1000,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2463,24641,2020-12-02 16:00:00,366.8,367.14,366.8,367.01,58207,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2464,24641,2020-12-02 15:45:00,366.72,366.94,366.37,366.75,219908,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2465,24641,2020-12-02 15:30:00,366.32,366.78,366.29,366.75,97368,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2466,24641,2020-12-02 15:15:00,366.67,366.79,366.24,366.3,265212,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2467,24641,2020-12-02 15:00:00,366.72,366.89,366.648,366.69,59725,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2468,24641,2020-12-02 14:45:00,366.49,366.79,366.45,366.71,303554,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2469,24641,2020-12-02 14:30:00,366.41,366.83,366.37,366.56,60278,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2470,24641,2020-12-02 14:15:00,365.57,366.48,365.5,366.44,116505,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2471,24641,2020-12-02 14:00:00,365.66,365.83,365.52,365.59,66011,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2472,24641,2020-12-02 13:45:00,365.85,365.952,365.65,365.69,163678,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2473,24641,2020-12-02 13:30:00,366.08,366.17,365.78,365.849,409451,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2474,24641,2020-12-02 13:15:00,366.225,366.355,366.075,366.075,239372,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2475,24641,2020-12-02 13:00:00,366.075,366.26,365.93,366.2,19262,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2476,24641,2020-12-02 12:45:00,366.0,366.44,365.95,366.005,45858,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2477,24641,2020-12-02 12:30:00,366.18,366.18,365.97,365.99,714043,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2478,24641,2020-12-02 12:15:00,366.035,366.215,365.92,366.16,28639,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2479,24641,2020-12-02 12:00:00,366.23,366.305,366.05,366.065,19124,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2480,24641,2020-12-02 11:45:00,366.08099999999996,366.4,366.08099999999996,366.24,46899,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2481,24641,2020-12-02 11:30:00,366.07,366.235,365.9,366.15,322466,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2482,24641,2020-12-02 11:15:00,366.01,366.13,365.84,366.02,488793,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2483,24641,2020-12-02 11:00:00,365.72,366.15,365.7,366.03,71574,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2484,24641,2020-12-02 10:45:00,365.86,365.869,365.39,365.68,61759,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2485,24641,2020-12-02 10:30:00,365.62800000000004,365.9,365.485,365.87,557894,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2486,24641,2020-12-02 10:15:00,365.11800000000005,365.74800000000005,365.11,365.69,114414,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2487,24641,2020-12-02 10:00:00,365.41,365.59,364.99,365.19,213741,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2488,24641,2020-12-02 09:45:00,364.375,365.505,364.23,365.43,213478,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2489,24641,2020-12-02 09:30:00,364.82,365.21,364.34,364.45,229378,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2490,24641,2020-12-02 09:15:00,364.84,364.84,364.51,364.83,17321,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2491,24641,2020-12-02 09:00:00,364.93,364.93,364.93,364.93,1000,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2492,24641,2020-12-02 08:45:00,364.7,364.7,364.7,364.7,12040,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2493,24641,2020-12-02 08:30:00,364.7,364.7,364.7,364.7,17452,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2494,24641,2020-12-02 08:15:00,364.74,365.07,364.55,365.07,2004,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2495,24641,2020-12-02 08:00:00,364.65,364.84,364.65,364.84,800,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2496,24641,2020-12-02 07:45:00,364.38,364.84,364.38,364.84,1674,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2497,24641,2020-12-02 07:30:00,364.89,364.89,364.38,364.38,5515,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2498,24641,2020-12-02 07:15:00,365.17,365.17,364.91,364.91,3595,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2499,24641,2020-12-02 07:00:00,365.38,365.38,365.07,365.07,8300,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2500,24641,2020-12-01 18:45:00,365.61,365.79,365.61,365.79,1200,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2501,24641,2020-12-01 18:30:00,365.34,365.48,365.2,365.48,1750,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2502,24641,2020-12-01 18:15:00,365.75,365.76,365.58,365.58,2194,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2503,24641,2020-12-01 18:00:00,366.0,366.46,365.74,365.86,5483,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2504,24641,2020-12-01 17:00:00,365.9,365.9,365.9,365.9,500,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2505,24641,2020-12-01 16:45:00,365.73,365.78,365.65,365.78,2846,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2506,24641,2020-12-01 16:30:00,366.11,366.11,365.76,365.76,3050,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2507,24641,2020-12-01 16:00:00,366.01,366.07,365.6,365.88,66658,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2508,24641,2020-12-01 15:45:00,365.82,366.43,365.57,365.97,388048,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2509,24641,2020-12-01 15:30:00,366.2,366.23,365.635,365.82,83777,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2510,24641,2020-12-01 15:15:00,365.97,366.23,365.46,366.23,112085,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2511,24641,2020-12-01 15:00:00,366.79,366.8,365.51,366.0,2332800,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2512,24641,2020-12-01 14:45:00,367.51,367.51,366.68,366.75,95074,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2513,24641,2020-12-01 14:30:00,367.21,367.585,366.99,367.53,82238,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2514,24641,2020-12-01 14:15:00,367.4,367.68,367.05,367.255,59514,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2515,24641,2020-12-01 14:00:00,367.11,367.58,367.08,367.39,74515,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2516,24641,2020-12-01 13:45:00,367.15,367.2,366.95,367.13,346725,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2517,24641,2020-12-01 13:30:00,366.99,367.23,366.87,367.14,70535,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2518,24641,2020-12-01 13:15:00,366.7,367.0,366.55,366.98,124106,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2519,24641,2020-12-01 13:00:00,366.41,366.76800000000003,366.41,366.71,140253,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2520,24641,2020-12-01 12:45:00,366.295,366.7,366.23,366.395,91858,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2521,24641,2020-12-01 12:30:00,366.67,366.895,366.27,366.31,51928,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2522,24641,2020-12-01 12:15:00,366.67,366.72,366.37,366.67,1690548,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2523,24641,2020-12-01 12:00:00,366.25,366.8,366.16,366.675,164835,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2524,24641,2020-12-01 11:45:00,366.705,366.705,366.14,366.26,73772,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2525,24641,2020-12-01 11:30:00,366.65,366.98,366.06,366.725,64326,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2526,24641,2020-12-01 11:15:00,366.78,367.04,366.5,366.625,676122,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2527,24641,2020-12-01 11:00:00,366.37,367.04,366.31,366.79,150920,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2528,24641,2020-12-01 10:45:00,366.43,366.45,365.85,366.29,76623,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2529,24641,2020-12-01 10:30:00,366.99,367.06,366.06,366.45,176238,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2530,24641,2020-12-01 10:15:00,366.64,367.44,366.64,366.955,157336,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2531,24641,2020-12-01 10:00:00,366.17,366.91,365.97,366.645,163796,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2532,24641,2020-12-01 09:45:00,365.875,366.38,365.745,366.09,132685,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2533,24641,2020-12-01 09:30:00,365.54,365.865,364.93,365.86,135526,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2534,24641,2020-12-01 09:15:00,365.5,365.54,365.47,365.54,3581,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2535,24641,2020-12-01 09:00:00,365.78,365.81,365.71,365.72,13977,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2536,24641,2020-12-01 08:45:00,365.54,365.81,365.54,365.80199999999996,4171,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2537,24641,2020-12-01 08:30:00,365.5,365.75,365.48,365.75,7666,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2538,24641,2020-12-01 08:15:00,365.58,365.62,365.5,365.5,4300,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2539,24641,2020-12-01 08:00:00,366.01,366.03,365.59,365.59,3469,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2540,24641,2020-12-01 07:45:00,365.84,366.0,365.84,366.0,1300,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2541,24641,2020-12-01 07:15:00,365.86,365.87,365.77,365.8,1752,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2542,24641,2020-12-01 07:00:00,366.05,366.05,365.83,365.91,2500,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2543,24641,2020-11-30 18:45:00,363.56,363.75,363.56,363.741,2020,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2544,24641,2020-11-30 18:30:00,362.99,363.2,362.99,363.2,800,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2545,24641,2020-11-30 18:00:00,362.88,363.04,362.59,362.73,8503,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2546,24641,2020-11-30 17:45:00,362.829,362.829,362.829,362.829,264,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2547,24641,2020-11-30 16:45:00,363.0,363.18,363.0,363.15,8353,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2548,24641,2020-11-30 16:30:00,362.66,362.99,362.5,362.96,11300,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2549,24641,2020-11-30 16:15:00,362.54,362.65,362.54,362.65,1469,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2550,24641,2020-11-30 16:00:00,362.08,363.08,362.08,362.82,97041,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2551,24641,2020-11-30 15:45:00,361.49,362.4,361.13,362.01,985532,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2552,24641,2020-11-30 15:30:00,361.25,361.705,361.21,361.47,202310,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2553,24641,2020-11-30 15:15:00,361.375,361.96,361.27,361.29,168275,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2554,24641,2020-11-30 15:00:00,362.23,362.29,361.22,361.369,165448,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2555,24641,2020-11-30 14:45:00,361.099,362.14,361.08,362.12,189922,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2556,24641,2020-11-30 14:30:00,361.37,361.45,361.09,361.1,63189,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2557,24641,2020-11-30 14:15:00,361.2,361.4,360.99,361.37,76503,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2558,24641,2020-11-30 14:00:00,361.02,361.18,360.68,361.17,86288,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2559,24641,2020-11-30 13:45:00,361.24,361.52,361.03,361.03,53792,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2560,24641,2020-11-30 13:30:00,361.15,361.33,361.0,361.23800000000006,39097,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2561,24641,2020-11-30 13:15:00,360.95,361.4,360.95,361.18,184820,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2562,24641,2020-11-30 13:00:00,361.27,361.439,360.93,360.949,61519,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2563,24641,2020-11-30 12:45:00,361.02,361.37,361.02,361.30800000000005,68767,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2564,24641,2020-11-30 12:30:00,360.95,361.1,360.75,361.07,43258,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2565,24641,2020-11-30 12:15:00,360.76,360.99,360.56,360.95,53388,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2566,24641,2020-11-30 12:00:00,360.315,360.75,360.09,360.74,67522,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2567,24641,2020-11-30 11:45:00,360.3,360.62,360.28,360.335,106595,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2568,24641,2020-11-30 11:30:00,360.08,360.395,359.52,360.28,224320,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2569,24641,2020-11-30 11:15:00,360.66,360.92,360.12,360.12,86677,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2570,24641,2020-11-30 11:00:00,360.87,361.08,360.57,360.68,132939,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2571,24641,2020-11-30 10:45:00,359.37,360.96,359.19,360.89,205596,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2572,24641,2020-11-30 10:30:00,361.2,361.24,359.345,359.405,241812,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2573,24641,2020-11-30 10:15:00,361.855,362.02,361.16,361.21,566464,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2574,24641,2020-11-30 10:00:00,362.41,362.58,361.79,361.83,126198,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2575,24641,2020-11-30 09:45:00,362.21,362.69,361.89,362.225,104618,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2576,24641,2020-11-30 09:30:00,362.83,363.12,362.11,362.27,76289,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2577,24641,2020-11-30 09:15:00,363.41,363.46,362.76,362.86,9681,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2578,24641,2020-11-30 09:00:00,363.1,363.1,363.04,363.06,1119,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2579,24641,2020-11-30 08:45:00,362.68,362.77,362.65,362.75,6267,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2580,24641,2020-11-30 08:30:00,362.46,362.74,362.46,362.74,3610,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2581,24641,2020-11-30 08:15:00,362.81,362.81,362.56,362.56,4000,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2582,24641,2020-11-30 08:00:00,362.71,362.82,362.7,362.7,11002,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2583,24641,2020-11-30 07:45:00,362.87,362.87,362.71,362.73800000000006,3600,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2584,24641,2020-11-30 07:30:00,363.02,363.02,363.02,363.02,500,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2585,24641,2020-11-30 07:15:00,362.6,362.85,362.6,362.82,2461,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2586,24641,2020-11-30 07:00:00,362.4,362.4,362.4,362.4,100,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2587,24641,2020-11-27 12:45:00,363.14,363.7,363.13,363.7,458734,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2588,24641,2020-11-27 12:30:00,362.74,363.255,362.59,363.135,666278,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2589,24641,2020-11-27 12:15:00,363.1,363.28,362.72,362.75,187559,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2590,24641,2020-11-27 12:00:00,363.41900000000004,363.49,362.92,363.099,171038,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2591,24641,2020-11-27 11:45:00,363.725,363.74,363.19,363.38,155560,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2592,24641,2020-11-27 11:30:00,363.86,363.9,363.38,363.755,65618,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2593,24641,2020-11-27 11:15:00,363.86,363.885,363.69,363.8,66620,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2594,24641,2020-11-27 11:00:00,363.97,364.13,363.79,363.86,105782,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2595,24641,2020-11-27 10:45:00,364.015,364.089,363.91,364.0,47136,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2596,24641,2020-11-27 10:30:00,364.01,364.135,363.87,363.995,163412,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2597,24641,2020-11-27 10:15:00,363.96,364.18,363.785,363.97,160098,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2598,24641,2020-11-27 10:00:00,363.76,364.0,363.61,363.94,238568,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2599,24641,2020-11-27 09:45:00,363.895,363.97,363.52,363.68,180882,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2600,24641,2020-11-27 09:30:00,363.92,364.11,363.67,363.905,138144,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2601,24641,2020-11-27 09:15:00,363.971,364.15,363.88,363.92,27368,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2602,24641,2020-11-27 09:00:00,363.921,364.11,363.921,364.11,800,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2603,24641,2020-11-27 08:45:00,364.02,364.04,363.97,363.97,4972,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2604,24641,2020-11-27 08:30:00,363.64,364.04,363.6,363.97,9000,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2605,24641,2020-11-27 08:15:00,363.681,363.681,363.631,363.631,818,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2606,24641,2020-11-27 08:00:00,363.65,363.70099999999996,363.65,363.70099999999996,3800,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2607,24641,2020-11-27 07:45:00,363.62,363.62,363.59,363.59,2400,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2608,24641,2020-11-27 07:30:00,363.46,363.46,363.45,363.45,10108,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2609,24641,2020-11-27 07:15:00,363.36,363.36,363.36,363.36,400,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2610,24641,2020-11-25 18:00:00,362.98,362.98,362.98,362.98,400,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2611,24641,2020-11-25 16:45:00,362.82,362.86,362.82,362.82,4000,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2612,24641,2020-11-25 16:30:00,362.84,362.84,362.8,362.8,1346,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2613,24641,2020-11-25 16:15:00,362.63,362.63,362.63,362.63,500,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2614,24641,2020-11-25 16:00:00,362.65,362.92,362.41,362.85,70184,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2615,24641,2020-11-25 15:45:00,362.89,362.98,362.42,362.64,212460,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2616,24641,2020-11-25 15:30:00,362.96,363.16,362.52,362.87,110419,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2617,24641,2020-11-25 15:15:00,363.03,363.11,362.66,362.96,62369,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2618,24641,2020-11-25 15:00:00,362.46,363.05,362.38,363.02,83369,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2619,24641,2020-11-25 14:45:00,362.1,362.54,362.1,362.47,30973,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2620,24641,2020-11-25 14:30:00,362.44,362.57,362.06,362.12,34730,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2621,24641,2020-11-25 14:15:00,361.99,362.52,361.99,362.39,47464,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2622,24641,2020-11-25 14:00:00,362.7,362.7,361.93,361.99,56274,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2623,24641,2020-11-25 13:45:00,362.45,362.81,362.31,362.72,66329,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2624,24641,2020-11-25 13:30:00,362.36,362.52,362.2,362.48,40910,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2625,24641,2020-11-25 13:15:00,362.595,362.68,362.35,362.38,27433,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2626,24641,2020-11-25 13:00:00,362.71,362.88,362.58,362.59,105749,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2627,24641,2020-11-25 12:45:00,362.56,362.71,362.5,362.7,71136,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2628,24641,2020-11-25 12:30:00,362.11,362.63,362.11,362.565,460085,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2629,24641,2020-11-25 12:15:00,362.34,362.34,362.1,362.1,31208,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
2630,24641,2020-11-25 12:00:00,362.17,362.33,362.0,362.3,41367,24641,SPY,SPDR S&P 500 ETF Trust,ARCA
